feature11381,feature11351,feature2080,feature4638,feature3307,feature467,feature10684,feature4789,feature624,feature7526,feature11497,feature8373,feature7136,feature4255,feature4585,feature7590,feature3827,feature4779,feature6193,feature7960,feature1906,feature6592,feature4288,feature9666,feature839,feature10380,feature1627,feature3538,feature4568,feature4678,feature9870,feature11207,feature2075,feature2785,feature1109,feature5199,feature738,feature10200,feature6410,feature7421,feature850,feature6583,feature6466,feature8795,feature10685,feature7991,feature9583,feature4268,feature10008,feature9599,feature3565,feature2280,feature3905,feature8764,feature7950,feature7952,feature5722,feature7349,feature306,feature3450,feature6108,feature5773,feature9363,feature10163,feature6046,feature8927,feature5096,feature8152,feature8934,feature7226,feature10968,feature7359,feature1518,feature435,feature10472,feature4373,feature2217,feature4850,feature8508,feature117,feature5512,feature6337,feature9309,feature7970,feature7858,feature8172,feature11400,feature10449,feature3481,feature11155,feature2647,feature6753,feature1725,feature10522,feature2929,feature9521,feature11605,feature2999,feature308,feature2508,feature1084,feature9364,feature1867,feature9746,feature8779,feature7101,feature6449,feature211,feature5700,feature2447,feature10769,feature8294,feature3782,feature2802,feature5396,feature332,feature2662,feature11168,feature4282,feature7957,feature8684,feature4077,feature819,feature4840,feature2085,feature8753,feature4480,feature9448,feature38,feature7604,feature722,feature9916,feature9104,feature11724,feature8286,feature9607,feature2069,feature8651,feature6186,feature11373,feature9548,feature8440,feature8840,feature734,feature4305,feature3474,feature4630,feature8568,feature3602,feature1722,feature6784,feature10914,feature10314,feature3372,feature9579,feature8756,feature9611,feature1956,feature10746,feature3543,feature1593,feature4276,feature9578,feature7955,feature9042,feature5421,feature8989,feature10696,feature8469,feature8757,feature6219,feature3101,feature2419,feature1430,feature4956,feature268,feature7351,feature130,feature5241,feature886,feature769,feature8514,feature2091,feature7895,feature8020,feature8207,feature7014,feature155,feature10776,feature5854,feature3316,feature7805,feature10573,feature7444,feature5280,feature4713,feature6137,feature7221,feature5694,feature5718,feature10881,feature9930,feature7767,feature7845,feature6498,feature143,feature8287,feature32,feature7801,feature2622,class
6,6.5,-1.558954,0,0,0.005848,0.002924,0.002924,0.002924,0.002924,0,1,0,0,0,-2.712916,0.002924,0,0,0.008772,0.008772,0,0.002924,0,0,0.008772,0.060606,-0.043507,0,0.01462,0,0,0,0,0.002924,0,0,0.002924,0,0.002924,0,0,0,0,0,0.011696,0,0,0.241047,0,-0.023616,0.060606,0,0,0,0.005848,0,0,15.534483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001716,0.030303,0,0,0,0,0,0.005348,0.005348,0.000263,0.000303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aiz
0,0,-1.193922,0.004255,0,0.008511,0.004255,0.004255,0.004255,0.004255,0,0,0.004255,0,0,0,0,0.004255,0.017021,0,0,0.004255,0,0.004255,0,0,0,0,0,0,0,0,0,0,0.004255,0.004255,0,0,0,0,0,0.004255,0,0,0,0,0,0,0.296,0,0,0,0,0,0.004255,0.029787,0,0,23.823529,0,0,0,0,0,0,0,0.071429,0.004255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255,0,0,0.004255,0,0,0,0,0,0,0,0,0.009438,0.166667,0,0,0,0,0,0.02,0.02,0.000985,0.001133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akai
3.666667,0,-1.717847,0.019868,0.006623,0.004415,0.002208,0.002208,0.002208,0.002208,0.081081,0,0.002208,0.027273,0.000385,0,0,0.002208,0.002208,0.013245,0,0.002208,0,0.002208,0.002208,0,0.153846,-0.110441,0.002208,0,0.002208,0,2.5,0.002208,0.002208,0.002208,1,0,0,0,0,0,0,0,0,0,0.051282,0.041818,0.182803,0.004415,0,0,0,0.002208,0.006623,0.048565,0.004415,0.054054,25.691176,0,0,0,0,0.054054,0,0,0.081081,0.006623,0,0.004415,0,0.002208,0.004415,0.002208,0.054054,0.004415,0.002208,0,2,0,0,0,0.004415,0.00883,0,0,0,0.002208,0,0,0,0,0,0.004415,0,0,0,1,0.015711,2,0.017289,0.018182,0.018182,0,0,0,0,0,0,0.053089,0.025641,0,0,0.002208,0,0,0,0,0,0.002208,0,0,0,0,0,0,0,0,2,0.066052,0.025641,0,0,0.001452,0.025641,0,0,0.002208,0,0,0.009091,0.009091,0.000448,0.000515,0,0,0,0,0,0,0,0,0,0,0.002208,0,0.002208,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002208,0,0,Al.Cash
0,15,-2.170678,0.012195,0.006098,0,0,0,0,0,0.083333,1,0.003049,0.022727,0.000321,-3.1762,0,0.003049,0.003049,0,0,0.003049,0,0,0,0,0,0,0.003049,0,0.003049,0,0,0,0,0.003049,1,0,0.003049,0,0,0,0,0.003049,0,0.006098,0,0,0.155095,0,-0.017712,0.045455,0,0,0.003049,0.064024,0.006098,0.083333,20.333333,0,0,0,0,0,0,0,0.083333,0.006098,0,0.003049,0,0,0,0.003049,0,0,0.003049,0,0,0,0,0,0,0,0,0.003049,0.003049,0,0,0,0,0,0,0,0.003049,0,0,0,0,0,0,0,0,0,2,0,0,0,0.003049,0,0,0,0,0,0,0,0,0,0.012195,0,0,0,0,0,0,0,0.045455,0.086797,0,0,0,0,0,0.002574,0.045455,0,0,0,0,6.5,0.011364,0.011364,0.00056,0.000644,0,0,0,0,0,0.003049,0,0,0,0,0,0,0,0,0,0.236608,0.090909,0,0,0.006098,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.003049,0,0,0,0,0,0,0.003049,0.006098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AlexUdalov
0,0,-1.996965,0,0,0.012346,0.006173,0.006173,0.006173,0.006173,0,1,0,0,0,-2.759105,0.006173,0,0,0,0.018519,0,0.006173,0,0,0.024691,0,0,0,0.037037,0.012346,0,0,0,0.006173,0,0,0.006173,0,0,0,0.006173,0,0,0,0,0,0,0.180527,0,0,0,0,0,0,0.024691,0,0,20.068966,0.006173,0,0,0,0,0,0,0,0,0,0,0.006173,0,0,0,0,0,0,0,0,0,0,0.006173,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0.024691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.494875,0.007079,0.125,0,0,0,0,0,0.041667,0.041667,0.002052,0.00236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AlexeyChernevich
0,6,-2.387578,0,0,0.005917,0.002959,0.002959,0.002959,0.002959,0,1,0,0,0,-2.622892,0.002959,0,0,0,0.008876,0,0.002959,0,0,0.008876,0,0,0.002959,0.014793,0.005917,0,0,0,0.002959,0,0,0.002959,0,0.002959,0,0.002959,0,0,0,0.008876,0,0,0.149485,0,-0.129886,0.333333,0,0,0,0.017751,0,0,15.928571,0,0,0,0,0,0,0,0,0,0,0.002959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009438,0.166667,0,0,0,0,0,0.05,0.05,0.002462,0.002831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aliaksei
0,6.5,-1.226753,0,0,0.006689,0.003344,0.003344,0.003344,0.003344,0,0,0.003344,0,0,0,0,0.006689,0.013378,0,0.003344,0,0,0.003344,0,0,0,0,0.003344,0,0.003344,0,0,0,0.003344,0,0,0,0.003344,0,0.010033,0.003344,0.003344,0.003344,0,0.013378,0,0,0.268204,0,-0.111331,0.285714,0,0,0.006689,0.060201,0,0,22.717391,0,0,0,0,0,0,0,0,0,0,0.006689,0,0,0,0,0,0,0,0.003344,0,0,0,0,0,0,0,0,0,0,0.003344,0,0,0,0,0,0,0.003344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809,0.142857,0,0,0,0,0,0.019231,0.019231,0.000947,0.001089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amtrix
6,0,-1.667239,0,0,0,0,0,0,0,0,1,0,0,0,-3.130825,0.004739,0,0,0.014218,0.014218,0,0.004739,0,0,0.009479,0.142857,-0.102552,0,0.023697,0,0,0,0,0.004739,0,0,0.004739,0,0.004739,0,0,0,0,0,0,0,0,0.2448,0,0,0,0,0,0,0.004739,0,0,25.096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004045,0.071429,0,0,0,0,0,0.027778,0.027778,0.001368,0.001573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ananya
0,6.5,-2.743846,0.012698,0,0.006349,0.003175,0.003175,0.003175,0.003175,0,1,0.003175,0,0,-2.983797,0.003175,0,0,0,0.009524,0,0.003175,0,0.003175,0.006349,0,0,0.003175,0.015873,0.003175,0,0,0.003175,0.003175,0,0,0.003175,0,0.003175,0.006349,0.003175,0.003175,0.003175,0,0.012698,0,0,0.121363,0,-0.097415,0.25,0,0,0,0.060317,0,0,18.22973,0,0,0,0,0,0.003175,6,0,0,0,0.003175,0.003175,0,0,0,0,0,0,0,0,0,0,0.003175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003175,0,0,0,0,0,0,0,0,0,0.003175,0.003175,0.003175,0,0,0,0,0,0,0,0.009524,0.388724,0.25,0,0,0,0.003175,0,0,0.003175,0,0,0,0,0,0,0,0,0.014157,0.25,0,0,0.003175,0,0,0.033898,0.033898,0.001669,0.00192,0.003175,0,0,0.003175,0,0,0,0,0,0,0.003175,0,0,0,0,0,0,0,0,0,0.003175,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003175,0,0,0,0,0,0,Andrew.Makar
0,6,-2.444085,0.00578,0,0.00578,0.00289,0.00289,0,0,0,1,0.00289,0,0,-2.95491,0.00289,0,0,0,0.008671,0.00289,0.00289,0,0.00289,0.008671,0,0,0.00578,0.014451,0.00289,8,0,0.00289,0.00289,0.00289,0,0.00289,0,0.00289,0,0,0.00289,0.00289,0,0.008671,0,0,0.135092,0,-0.029974,0.076923,0.00578,0,0,0.060694,0,0,18.441558,0,0.00578,0,0,0,0,0,0,0,0,0.00289,0.00289,0,0,0,0,0,0,0,0,0.038462,0.06225,0.00289,0,0,0,0,0,0,0.00289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289,0.00289,0.00289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289,0,0,0,0,0,0,0,0,0.002178,0.038462,0,0,0,0,0,0.011765,0.011765,0.000579,0.000666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289,0.00289,0,0,0.00289,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289,AndreySiunov
0,0,-2.831974,0.020649,0.011799,0.0059,0.00295,0.00295,0.00295,0.00295,0.181818,1,0.001475,0.066116,0.000933,-3.951864,0,0.001475,0.004425,0,0,0.001475,0,0,0.001475,0,0,0,0.001475,0.00295,0,0,0,0,0.001475,0.001475,1,0,0.001475,0,0,0.001475,0,0.001475,0,0,0,0,0.075099,0,0,0,0.001475,0.001475,0.001475,0.045723,0.0059,0.090909,22.4,0.001475,0,0.001475,0.022727,0,0.001475,0,0.090909,0.0059,0,0.007375,0,0,0,0,0,0,0.001475,0,0,0,0,0,0,0.004425,0,0,0.001475,0.001475,0,0,0,0,0,0,0.0059,0,0,0,0,0,0,0,0,0,3.333333,0.001475,0.001475,0.001475,0,0,0,0,0.001475,0,0,0,0,0,0,0.001475,0.001475,0.001475,0,0,0.001475,0,0.103448,0.197539,0,0,0,0,0,0.001953,0.034483,0,0,0.001475,0,0,0.008264,0.008264,0.000407,0.000468,0,0.004425,0,0,0,0.00295,0,0,0,0.00295,0.001475,0,0.001475,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0.00295,0,0,0,0,0,0,0,0,0,2,0,0,0.00295,0,0,0,0.1054,0.034483,0,0,0,0,0,2,0.034483,0.111834,0,0,0,Anton.Lunyov
6,6.5,-0.819441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002967,0,0,0.008902,0.008902,0,0.002967,0,0,0.002967,0.04878,-0.035018,0,0.014837,0.086053,0,0,0,0.002967,0,0,0.002967,0.002967,0.002967,0,0,0,0,0,0.011869,0,0,0.40684,0,-0.019008,0.04878,0,0,0,0.008902,0,0,18.936508,0,0,0,0,0,0,0,0.0625,0.002967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001381,0.02439,0,0,0,0,0,0.004854,0.004854,0.000239,0.000275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002967,0,Ants
3.875,0,-1.13015,0.008633,0.007194,0.004317,0.002878,0.001439,0.001439,0.002878,0.065789,0,0,0.027027,0.000381,0,0,0.001439,0.004317,0.02446,0,0.001439,0,0.001439,0.001439,0,0.253968,-0.182315,0.001439,0.005755,0.001439,0,2.5,0.001439,0.001439,0,1,0,0,0,0.007194,0,0.001439,0.001439,0.001439,0,0.031746,0.025887,0.303759,0.002878,0,0,0.001439,0.001439,0.015827,0.034532,0.005755,0.052632,21.495868,0,0,0.004317,0.039474,0.052632,0,0,0.171053,0.018705,0,0.001439,0,0,0.005755,0,0.052632,0,0.001439,0,0,0,0,0,0.005755,0.001439,0,0,0,0,0,0,0,0,0.005755,0,0,0.001439,0,1,0.018684,2,0.02056,0.021622,0.021622,0,0,0.001439,0.001439,0.001439,0,0,0,0,0.001439,0,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899,0.015873,0,0,0,0,0,0.005405,0.005405,0.000266,0.000306,0.001439,0,0.001439,0,2,0,0.001439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873,0.037017,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004317,0,0,0.001439,0,0,0,0,0,0,a180285
0,5,-2.320604,0.00678,0,0,0,0,0,0,0,1,0.00339,0,0,-3.753418,0,0.00339,0.010169,0,0,0.00339,0,0,0,0,0,0,0,0,0,0,0,0.00339,0.00339,0.00339,0,0,0.00339,0,0,0,0,0.00339,0,0.016949,0,0,0.122186,0,-0.116898,0.3,0,0,0.00339,0.047458,0,0,24.928571,0,0,0,0,0,0.00339,0,0,0,0,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005663,0.1,0,0,0,0,0,0.02381,0.02381,0.001172,0.001348,0,0,0,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a9108
0,4.5,-1.802253,0.017778,0,0.008889,0.004444,0.004444,0.004444,0.004444,0,1,0.004444,0,0,-2.952825,0,0.013333,0.008889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333,0,0,0.206049,0,-0.111331,0.285714,0,0,0.008889,0.031111,0,0,22,0,0,0,0,0,0,0,0,0,0,0.004444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809,0.142857,0,0,0,0,0,0.047619,0.047619,0.002345,0.002697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abcsampson
0,0,-2.592477,0.001984,0,0.001984,0.001984,0,0,0.001984,0,1,0.003968,0,0,-3.160982,0,0,0.003968,0,0,0.001984,0,0.001984,0.001984,0,0,0,0.001984,0,0.001984,0,0,0.001984,0.001984,0.003968,0,0,0.003968,0,0,0,0.001984,0.001984,0,0,0,0,0.112833,0,0,0,0.001984,0,0.001984,0.051587,0,0,23.311688,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0.001984,0,0,0,0.001984,0,0,0,0,0,0,0,0.001984,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0.001984,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149,0.026316,0,0,0,0,0,0.006024,0.006024,0.000297,0.000341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,acrush
4.5,2,-2.092971,0.015679,0.003484,0,0,0,0,0,0.054054,0,0.001742,0.05,0.000706,0,0,0.003484,0,0.006969,0,0.001742,0.001742,0,0.001742,0.001742,0.2,-0.143573,0.001742,0.003484,0.001742,0,0,0,0.001742,0.001742,1,0,0,0.001742,0,0,0,0.001742,0,0.003484,0,0,0.121771,0,-0.038966,0.1,0,0,0.003484,0.034843,0.006969,0.108108,28.679245,0,0,0.001742,0.027027,0.027027,0,0,0.027027,0.001742,0,0.006969,0,0,0.001742,0,0.027027,0,0.003484,0,0,0,0,0,0.001742,0,0,0,0,0,0,0,0,0,0,0.001742,0.005226,0,0,1,0.021603,2,0.023773,0.025,0.025,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.190954,0,0,0,0,0,0.005663,0.1,0,0,0,0,0,0.025,0.025,0.001231,0.001416,0,0,0,0,0,0,0.001742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001742,0,0,ahri
6,0,-1.211314,0,0,0.005025,0.002513,0.002513,0.002513,0.002513,0,0,0.002513,0,0,0,0,0.002513,0.002513,0.007538,0,0.002513,0,0.002513,0.002513,0,0.071429,-0.051276,0.002513,0,0.002513,0,0,0.002513,0.002513,0.002513,0,0,0.002513,0,0,0,0.002513,0.002513,0,0,0,0,0.285182,0,0,0,0.002513,0,0.002513,0.055276,0,0,25.382353,0,0,0,0,0,0,0,0,0,0,0.002513,0,0,0,0.002513,0,0,0,0.002513,0,0,0,0,0,0,0,0.002513,0,0,0.002513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002513,0,0,0,0,0.002513,0,0,0.002513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002022,0.035714,0,0,0,0,0,0.007692,0.007692,0.000379,0.000436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ahxun2006
0,0,-1.83535,0,0,0,0,0,0,0,0,1,0.002985,0,0,-2.579269,0.002985,0,0,0,0.00597,0.002985,0.002985,0,0.002985,0.008955,0,0,0,0.014925,0,0,0,0,0.002985,0,0,0.002985,0,0.002985,0,0,0,0,0,0,0,0,0.223859,0,0,0,0,0,0,0.01194,0,0,16.294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149,0.026316,0,0,0,0,0,0.004975,0.004975,0.000245,0.000282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alantian
6,6,-2.165166,0,0,0.004032,0.004032,0,0,0.004032,0,1,0.004032,0,0,-2.896054,0,0.004032,0.004032,0.012097,0,0,0,0.004032,0,0,0.058824,-0.042227,0,0,0.028226,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024194,0,0,0.174535,0,-0.045842,0.117647,0,0,0.004032,0.004032,0,0,22.189189,0,0.008065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029412,0.047603,0.004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alberist
6,6,-1.754855,0,0,0,0,0,0,0,0,0,0.005405,0,0,0,0,0.005405,0.005405,0.016216,0,0.005405,0,0,0,0,0.095238,-0.068368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0,0.155756,0,-0.074221,0.190476,0,0,0.005405,0.010811,0,0,22.26087,0,0,0,0,0,0,0,0.111111,0.005405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alpc104
3.25,0,-1.941226,0.021825,0.009921,0,0,0,0,0,0.102041,1,0.001984,0.064103,0.000905,-3.087695,0.001984,0,0,0.009921,0.005952,0.001984,0.005952,0,0.001984,0.009921,0.125,-0.089733,0.001984,0.015873,0.001984,0,2,0.001984,0.001984,0.001984,1,0.001984,0.001984,0.001984,0,0,0,0.001984,0,0,0.03125,0.025483,0.176975,0.001984,0,0,0,0.001984,0,0.063492,0.017857,0.183673,22.091954,0.001984,0,0.001984,0.020408,0.040816,0.001984,0,0.020408,0.001984,0,0.003968,0,0.001984,0.003968,0.001984,0.040816,0,0.003968,0,2,0,0,0,0.003968,0,0,0,0.001984,0,0.001984,0,0,0,0.001984,0,0,0,0,1,0.022157,2,0.024382,0.025641,0.025641,0,0,0.001984,0.001984,0.001984,0.001984,0.064702,0.03125,0,0.001984,0.001984,0.020408,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,2,0.080501,0.03125,0,0,0.00177,0.03125,0.003968,2.666667,0,0,0,0.012821,0.012821,0.000631,0.000726,0,0,0.001984,0,2,0,0.003968,0,0,0,0,0,0,0,0,0,0,0.198681,0.09375,0,0,0,0.03125,0.072876,0,0.001984,2,1,3,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984,0,0,0,0,0,0,0.001984,amashrabov
0,5,-1.834127,0.005769,0.007692,0,0,0,0,0,0.235294,0,0,0.052632,0.000743,0,0.001923,0,0,0,0.003846,0,0.001923,0,0.001923,0.001923,0,0,0.009615,0.011538,0.003846,7,0,0.001923,0.001923,0.001923,1,0.001923,0,0.001923,0.003846,0,0.001923,0,0.001923,0.005769,0,0,0.159566,0,-0.016942,0.043478,0,0,0,0.028846,0.003846,0.117647,17.794872,0,0.003846,0,0,0,0,9,0,0,0,0.005769,0,0.001923,0,0,0,0,0,0,2,0.043478,0.070369,0,0,0,0,0,0,0.001923,0,0,0,0,0.001923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090021,0.043478,0,0,0,0.058824,0.005769,0.067604,0.043478,0.013462,0,0,0,0.013158,0.017118,0,0,0,0,0,0,0,0,0,0.002462,0.043478,0,0,0,0,0,0.013158,0.013158,0.000648,0.000745,0,0,0,0,0,0,0.001923,0,0,0,0,0,0,0.127672,0.043478,0,0,0,0,0,0,0,0,0,0,0.001923,2,1,3,0,0,0,0.001923,0,0,0,0,2,0,0,0,0,0.001923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003846,0,0,0,0,0,0,0,0,amylase
